record_date,bid_to_cover_ratio_bills,bid_to_cover_ratio_long,bid_to_cover_ratio_medium,bid_to_cover_ratio_short,offering_amt_bills,offering_amt_long,offering_amt_medium,offering_amt_short,total_accepted_bills,total_accepted_long,total_accepted_medium,total_accepted_short,total_tendered_bills,total_tendered_long,total_tendered_medium,total_tendered_short,comp_accepted_bills,comp_accepted_long,comp_accepted_medium,comp_accepted_short,comp_tendered_bills,comp_tendered_long,comp_tendered_medium,comp_tendered_short,primary_dealer_accepted_bills,primary_dealer_accepted_long,primary_dealer_accepted_medium,primary_dealer_accepted_short,primary_dealer_tendered_bills,primary_dealer_tendered_long,primary_dealer_tendered_medium,primary_dealer_tendered_short,indirect_bidder_accepted_bills,indirect_bidder_accepted_long,indirect_bidder_accepted_medium,indirect_bidder_accepted_short,indirect_bidder_tendered_bills,indirect_bidder_tendered_long,indirect_bidder_tendered_medium,indirect_bidder_tendered_short,direct_bidder_accepted_bills,direct_bidder_accepted_long,direct_bidder_accepted_medium,direct_bidder_accepted_short,direct_bidder_tendered_bills,direct_bidder_tendered_long,direct_bidder_tendered_medium,direct_bidder_tendered_short
1982-06,3.245274096842432,2.6778501926782274,2.659286666666667,2.845170394036209,5030000000.0,4000000000.0,3750000000.0,5500000000.0,5057566000.0,4942336000.0,4037850000.0,6039187500.0,12096451500.0,9203628000.0,9923054000.0,11724750000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
1982-07,3.245274096842432,2.6778501926782274,2.659286666666667,2.845170394036209,5290909090.909091,4000000000.0,4000000000.0,5500000000.0,5292149090.909091,4942336000.0,4694112000.0,6039187500.0,11214632727.272728,9203628000.0,9099503500.0,11724750000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
1982-08,3.245274096842432,2.6778501926782274,2.659286666666667,2.845170394036209,5475000000.0,5000000000.0,6000000000.0,6250000000.0,5476294500.0,5837044000.0,7404110000.0,7264415000.0,11874462000.0,10225674000.0,13716650000.0,12064705000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
1982-09,3.245274096842432,2.6778501926782274,2.659286666666667,2.845170394036209,5525000000.0,2750000000.0,4583333333.333333,6500000000.0,5545117083.333333,2750304000.0,5111874666.666667,7553675000.0,13393370833.333334,5938169000.0,11994577000.0,12598455000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
1982-10,3.245274096842432,2.6778501926782274,2.659286666666667,2.845170394036209,5755555555.555555,2750000000.0,4583333333.333333,6500000000.0,5758885555.555555,2750304000.0,5111874666.666667,7553675000.0,12982621666.666666,5938169000.0,11994577000.0,12598455000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
1982-11,3.245274096842432,2.6778501926782274,2.659286666666667,2.845170394036209,5580000000.0,3500000000.0,6000000000.0,6750000000.0,5584024000.0,3740537000.0,6930860000.0,7637165000.0,13073335500.0,7949784500.0,13750621000.0,15092670000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
1982-12,3.245274096842432,2.6778501926782274,2.659286666666667,2.845170394036209,5714285714.285714,3500000000.0,5000000000.0,7000000000.0,5723363214.285714,3740537000.0,5442138000.0,7883875000.0,12772944285.714285,7949784500.0,10837014500.0,14539710000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
1983-01,3.245274096842432,2.6778501926782274,2.659286666666667,2.845170394036209,6077777777.777778,3000000000.0,4500000000.0,7250000000.0,6080621111.111111,3005620000.0,4832269000.0,8214595000.0,14563809444.444445,6058570000.0,11783619000.0,15305140000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
1983-02,3.245274096842432,2.6778501926782274,2.659286666666667,2.845170394036209,6283333333.333333,4000000000.0,6500000000.0,7500000000.0,6285086111.111111,4556312000.0,8020560000.0,8339750000.0,14616460555.555555,8824477000.0,13812200000.0,15772800000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
1983-03,3.245274096842432,2.6778501926782274,2.659286666666667,2.845170394036209,6562500000.0,4000000000.0,5500000000.0,7750000000.0,6564831250.0,4556312000.0,6206459000.0,9068455000.0,16706339583.333334,8824477000.0,12075205000.0,14812880000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
1983-04,3.245274096842432,2.6778501926782274,2.659286666666667,2.845170394036209,6035000000.0,3250000000.0,4750000000.0,7750000000.0,6044832000.0,3250517000.0,5025844000.0,9068455000.0,16293444000.0,7703027000.0,12003728000.0,14812880000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
1983-05,3.245274096842432,2.6778501926782274,2.659286666666667,2.845170394036209,5816666666.666667,4250000000.0,6500000000.0,7750000000.0,5748861666.666667,4507614000.0,7252130000.0,8567305000.0,15280890000.0,9695509000.0,17582950000.0,19212260000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
1983-06,3.245274096842432,2.6778501926782274,2.659286666666667,2.845170394036209,5767857142.857142,4250000000.0,5750000000.0,8000000000.0,5774567500.0,4507614000.0,6085833000.0,8903470000.0,14315848214.285715,9695509000.0,14141836500.0,14861585000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
1983-07,3.245274096842432,2.6778501926782274,2.659286666666667,2.845170394036209,6372222222.222222,3500000000.0,5000000000.0,8000000000.0,6390092222.222222,3503455000.0,5005860000.0,8903470000.0,15359970000.0,6701297000.0,7909115000.0,14861585000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
1983-08,3.245274096842432,2.6778501926782274,2.659286666666667,2.845170394036209,6372222222.222222,4625000000.0,6500000000.0,8000000000.0,6388181666.666667,5753171000.0,8750105000.0,8846377500.0,15650082777.777779,11224460000.0,13585120000.0,17469320000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
1983-09,3.245274096842432,2.6778501926782274,2.659286666666667,2.845170394036209,6304545454.545455,4625000000.0,5875000000.0,8000000000.0,6313116363.636364,5753171000.0,6252701000.0,8751940000.0,17374086363.636364,11224460000.0,13795950500.0,15523540000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
1983-10,3.245274096842432,2.6778501926782274,2.659286666666667,2.845170394036209,6194444444.444445,3500000000.0,5000000000.0,8000000000.0,6221495000.0,3507730000.0,5034788000.0,8941505000.0,18158642222.22222,11566017000.0,10199328000.0,17308465000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
1983-11,3.245274096842432,2.6778501926782274,2.659286666666667,2.845170394036209,6327777777.777778,4750000000.0,6500000000.0,8000000000.0,5784395555.555555,5344786500.0,7632615000.0,8988825000.0,16410796111.11111,11428023000.0,16111535000.0,17843530000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
1983-12,3.245274096842432,2.6778501926782274,2.659286666666667,2.845170394036209,5936666666.666667,4750000000.0,6000000000.0,8000000000.0,5963169000.0,5344786500.0,6224313000.0,8988825000.0,16073226000.0,11428023000.0,18077283000.0,17843530000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
1984-01,3.245274096842432,2.6778501926782274,2.659286666666667,2.845170394036209,6605555555.555555,3750000000.0,5625000000.0,8250000000.0,6604653333.333333,3753620000.0,6035888500.0,9065422500.0,18278312777.77778,8933750000.0,16592774500.0,19254182500.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
1984-02,3.245274096842432,2.6778501926782274,2.659286666666667,2.845170394036209,6605555555.555555,4875000000.0,6500000000.0,8250000000.0,6639134444.444445,5854686000.0,9050945000.0,9033025000.0,17971153333.333332,13156864000.0,19696960000.0,17374950000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
1984-03,3.245274096842432,2.6778501926782274,2.659286666666667,2.845170394036209,6422727272.727273,4875000000.0,6000000000.0,8250000000.0,6435373181.818182,5854686000.0,6043867000.0,9033025000.0,17451823181.81818,13156864000.0,14084897000.0,17374950000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
1984-04,3.245274096842432,2.6778501926782274,2.659286666666667,2.845170394036209,6000000000.0,3750000000.0,5625000000.0,8250000000.0,6034522777.777778,3751581000.0,6071569000.0,9141390000.0,17251621111.11111,7070237000.0,15031311000.0,19975852500.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
